day,customer_id,sale_kind,total_sales
2016-11-28,1000221,order,88.8
2016-11-28,1000222,order,121
2016-11-28,1000223,order,27.65
2016-11-28,1000224,order,15.75
2016-11-28,1000225,order,109
2016-11-28,1000225,return,-14.25
2016-11-28,1000226,order,22.25
2016-11-28,1000227,order,244.72
2016-11-28,1000228,order,139.0714
2016-11-28,1000229,order,31.05
2016-11-28,1000230,order,135.525
2016-11-28,1000231,order,34.5
2016-11-28,1000232,order,21.7
2016-11-28,1000233,order,133.9052
2016-12-01,1000234,order,87.175
2016-12-02,1000235,order,125.73
2016-12-02,1000236,order,46.3512
2016-12-04,1000237,order,31.595
2016-12-04,1000238,order,32.1074
2016-12-05,1000239,order,34.51
2016-12-05,1000240,order,44.03
2016-12-05,1000241,order,68.11
2016-12-05,1000242,order,35.7
2016-12-05,1000243,order,70.305
2016-12-06,1000244,order,47.96
2016-12-07,1000245,order,86.505
2016-12-07,1000246,order,117.81
2016-12-07,1000247,order,65.37
2016-12-09,1000156,order,110.88
2016-12-09,1000248,order,91.5365
2016-12-09,1000249,order,35.712
2016-12-09,1000250,order,80.784
2016-12-09,1000251,order,38.688
2016-12-09,1000252,order,29.952
2016-12-09,1000253,order,43.648
2016-12-09,1000254,order,87.12
2016-12-10,1000056,order,87.12
2016-12-10,1000241,order,57.24
2016-12-10,1000255,order,99.68
2016-12-10,1000256,order,72.1456
2016-12-12,1000176,order,129.97
2016-12-12,1000257,order,75.815
2016-12-12,1000258,order,78.225
2016-12-12,1000259,order,74.12
2016-12-13,1000200,order,64.9272
2016-12-13,1000179,order,60.39
2016-12-13,1000257,return,-39.7065
2016-12-14,1000200,order,235.96
2016-12-15,1000260,order,170.986
2016-12-16,1000261,order,125.3835
2016-12-17,1000262,order,86.485
2016-12-17,1000263,order,105.264
2016-12-17,1000264,order,127.857
2016-12-17,1000265,order,134.19
2016-12-17,1000266,order,72.369
2016-12-17,1000267,order,235.62
2016-12-17,1000268,order,147.06
2016-12-18,1000269,order,64.7955
2016-12-18,1000270,order,108.5578
2016-12-18,1000271,order,287.0448
2016-12-18,1000272,order,112.761
2016-12-18,1000273,order,100.6145
2016-12-18,1000274,order,91.08
2016-12-18,1000275,order,52.173
2016-12-18,1000276,order,23.0974
2016-12-19,1000277,order,56.2464
2016-12-19,1000278,order,258.06
2016-12-19,1000279,order,158.004
2016-12-19,1000280,order,112.761
2016-12-19,1000281,order,111.9195
2016-12-19,1000282,order,57.42
2016-12-19,1000283,order,78.045
2016-12-19,1000284,order,33.245
2016-12-20,1000205,return,-32.13
2016-12-20,1000206,return,-27.6
2016-12-20,1000285,order,417.248
2016-12-20,1000286,order,161.676
2016-12-20,1000287,order,26.5608
2016-12-20,1000288,order,54.1632
2016-12-20,1000289,order,58.6764
2016-12-20,1000290,order,60.075
2016-12-20,1000291,order,103.5045
2016-12-20,1000292,order,27.6024
2016-12-21,1000234,order,68.1615
2016-12-21,1000293,order,43.215
2016-12-21,1000294,order,108.23
2016-12-21,1000295,order,373.1585
2016-12-21,1000296,order,128.7
2016-12-21,1000297,order,84.865
2016-12-21,1000298,order,51.48
2016-12-21,1000299,order,27.6024
2016-12-21,1000300,order,40.851
2016-12-21,1000300,return,-109.6925
2016-12-21,1000301,order,68.1642
2016-12-21,1000302,order,39.785
2016-12-21,1000303,order,91.5365
2016-12-21,1000304,order,353.7275
2016-12-21,1000305,order,72.912
2016-12-21,1000306,order,114.886
2016-12-21,1000307,order,47.5022
2016-12-22,1000308,order,207.366
2016-12-22,1000309,order,45.3096
2016-12-22,1000310,order,39.5808
2016-12-22,1000311,order,42.8296
2016-12-22,1000312,order,65.4
2016-12-22,1000313,order,40.23
2016-12-22,1000314,order,64.855
2016-12-22,1000315,order,108.025
2016-12-22,1000316,order,60.52
2016-12-23,1000298,return,-15.5925
2016-12-23,1000317,order,149.787
2016-12-23,1000318,order,74.052
2016-12-23,1000319,order,139.23
2016-12-23,1000320,order,48.505
2016-12-23,1000320,return,-3.6766
2016-12-23,1000321,order,58.86
2016-12-23,1000322,order,216.2
2016-12-24,1000323,order,166.32
2016-12-24,1000324,order,33.245
2016-12-25,1000325,order,44.268
2016-12-25,1000326,order,77.0784
2016-12-25,1000327,order,113.85
2016-12-25,1000328,order,60.69
2016-12-25,1000329,order,31.248
2016-12-25,1000330,order,97.5885
2016-12-26,1000331,order,53.0768
2016-12-26,1000332,order,70.686
2016-12-26,1000333,order,83.66
2016-12-26,1000334,order,40.33
2016-12-26,1000335,order,67.035
2016-12-26,1000336,order,78.7525
2016-12-26,1000337,order,59.892
2016-12-26,1000338,order,61.4544
2016-12-26,1000339,order,38.055
2016-12-26,1000340,order,94.248
2016-12-26,1000341,order,143.55
2016-12-27,1000242,return,-28.71
2016-12-27,1000342,order,286.7328
2016-12-27,1000343,order,35.7644
2016-12-27,1000344,order,169.983
2016-12-27,1000345,order,111.2055
2016-12-27,1000346,order,90.0235
2016-12-27,1000347,order,143.633
2016-12-27,1000348,order,37.4976
2016-12-27,1000349,order,84.495
2016-12-27,1000350,order,100.1385
2016-12-27,1000351,order,118.9073
2016-12-27,1000352,order,31.7688
2016-12-27,1000353,order,39.222
2016-12-27,1000354,order,154.2263
2016-12-28,1000355,order,59.95
2016-12-28,1000356,order,88.5105
2016-12-28,1000357,order,83.952
2016-12-28,1000358,order,69.4875
2016-12-28,1000359,order,176.73
2016-12-28,1000360,order,70.8786
2016-12-29,1000261,order,46.87
2016-12-29,1000361,order,70.176
2016-12-29,1000362,order,88.4468
2016-12-29,1000363,order,47.9136
2016-12-29,1000364,order,63.5376
2016-12-29,1000365,order,28.064
2016-12-30,1000366,order,27.0816
2016-12-30,1000367,order,241.56
2016-12-30,1000368,order,63.0168
2016-12-30,1000369,order,264.8175
2016-12-30,1000370,order,93.4065
2016-12-30,1000371,order,49.929
2016-12-31,1000372,order,99.858
2017-01-01,1000373,order,148.5
2017-01-01,1000374,order,95.0895
2017-01-01,1000375,order,80.784
2017-01-01,1000376,order,117.3939
2017-01-02,1000102,order,68.67
2017-01-02,1000377,order,618.41
2017-01-02,1000378,order,132.5415
2017-01-02,1000379,order,117.81
2017-01-02,1000380,order,80.9455
2017-01-02,1000381,order,49.6485
2017-01-02,1000382,order,66.49
2017-01-02,1000383,order,149.52
2017-01-02,1000384,order,31.065
2017-01-02,1000385,order,160.38
2017-01-02,1000386,order,44.505
2017-01-02,1000387,order,44.8874
2017-01-02,1000388,order,235.96
2017-01-02,1000389,order,60.52
2017-01-03,1000003,order,68.544
2017-01-03,1000383,return,-26.433
2017-01-03,1000390,order,62.496
2017-01-03,1000391,order,36.4928
2017-01-03,1000391,return,-5.7954
2017-01-03,1000392,order,206.415
2017-01-03,1000393,order,574.77
2017-01-04,1000394,order,27.6452
2017-01-04,1000395,order,46.325
2017-01-04,1000396,order,202.21
2017-01-04,1000397,order,199.784
2017-01-04,1000398,order,100.28
2017-01-04,1000399,order,34.8936
2017-01-04,1000400,order,75.755
2017-01-05,1000056,order,57.42
2017-01-05,1000081,order,126.8
2017-01-05,1000231,order,12.9
2017-01-05,1000231,return,-33.75
2017-01-05,1000371,order,163.345
2017-01-05,1000401,order,71.8704
2017-01-05,1000402,order,112.761
2017-01-05,1000403,order,62.0755
2017-01-06,1000315,order,98.4555
2017-01-06,1000404,order,107.91
2017-01-06,1000405,order,99.297
2017-01-06,1000406,order,99.1015
2017-01-07,1000407,order,86.11
2017-01-07,1000408,order,270.9676
2017-01-07,1000409,order,83.9545
2017-01-08,1000410,order,170.17
2017-01-08,1000411,order,55.2048
2017-01-08,1000412,order,88.704
2017-01-08,1000413,order,115.2855
2017-01-08,1000414,order,121.9076
2017-01-08,1000415,order,91.7235
2017-01-08,1000416,order,67.704
2017-01-08,1000417,order,124.151
2017-01-08,1000418,order,54.1632
2017-01-08,1000419,order,89.1
2017-01-08,1000420,order,26.5838
2017-01-08,1000421,order,75.865
2017-01-09,1000400,return,-5.6468
2017-01-09,1000422,order,44.5995
2017-01-09,1000423,order,162.8367
2017-01-10,1000424,order,47.96
2017-01-10,1000425,order,77.0003
2017-01-11,1000426,order,117.81
2017-01-11,1000427,order,125.3835
2017-01-11,1000428,order,55.44
2017-01-11,1000429,order,155.8426
2017-01-12,1000430,order,42.7056
2017-01-12,1000431,order,207.9
2017-01-13,1000333,order,50.6855
2017-01-13,1000432,order,78.48
2017-01-13,1000433,order,277.7016
2017-01-13,1000434,order,222.156
2017-01-14,1000026,order,60.04
2017-01-14,1000435,order,105.9902
2017-01-14,1000436,order,37.06
2017-01-15,1000437,order,136.224
2017-01-15,1000438,order,160.1128
2017-01-15,1000439,order,205.326
2017-01-15,1000440,order,174.15
2017-01-15,1000441,order,49.5
2017-01-15,1000442,order,38.7
2017-01-15,1000443,order,283.22
2017-01-16,1000444,order,116.5
2017-01-16,1000445,order,100.33
2017-01-16,1000446,order,51.3315
2017-01-16,1000447,order,72.27
2017-01-16,1000448,order,36.456
2017-01-17,1000271,return,-590.2596
2017-01-17,1000282,return,-104.94
2017-01-17,1000308,return,-141.4614
2017-01-17,1000323,return,-190.08
2017-01-17,1000449,order,69.02
2017-01-17,1000449,return,-24.633
2017-01-17,1000450,order,103.5045
2017-01-18,1000451,order,147.1625
2017-01-18,1000452,order,40.33
2017-01-19,1000453,order,117.81
2017-01-20,1000444,order,132.355
2017-01-20,1000454,order,77.5992
2017-01-20,1000455,order,55.045
2017-01-21,1000456,order,55.44
2017-01-21,1000457,order,54.648
2017-01-22,1000444,order,47.615
2017-01-22,1000458,order,130.83
2017-01-23,1000319,return,-97.58
2017-01-23,1000347,return,-55.1322
2017-01-23,1000383,return,-116.59
2017-01-23,1000424,return,-69.3
2017-01-23,1000444,order,87.12
2017-01-23,1000459,order,71.3405
2017-01-23,1000460,order,98.01
2017-01-23,1000461,order,33.54
2017-01-23,1000462,order,66.9019
2017-01-23,1000463,order,188
2017-01-23,1000464,order,30.705
2017-01-23,1000465,order,139.36
2017-01-23,1000466,order,28.885
2017-01-23,1000467,order,54.1632
2017-01-23,1000468,order,40.1016
2017-01-23,1000469,order,80.1
2017-01-23,1000470,order,72.3912
2017-01-24,1000471,order,118.592
2017-01-24,1000472,order,235.44
2017-01-24,1000473,order,118.8
2017-01-24,1000474,order,77.616
2017-01-24,1000475,order,89.0064
2017-01-24,1000476,order,46.725
2017-01-24,1000477,order,50.919
2017-01-24,1000478,order,77.39
2017-01-25,1000479,order,63.22
2017-01-25,1000480,order,77.22
2017-01-25,1000481,order,38.5815
2017-01-25,1000482,order,37.06
2017-01-26,1000470,order,27.25
2017-01-26,1000483,order,222.411
2017-01-26,1000484,order,77.7018
2017-01-26,1000485,order,215.25
2017-01-27,1000486,order,104.346
2017-01-27,1000487,order,77.3696
2017-01-28,1000488,order,118.6515
2017-01-28,1000489,order,42.9165
2017-01-28,1000490,order,95.931
2017-01-28,1000491,order,103.5045
2017-01-29,1000234,order,47.415
2017-01-29,1000492,order,106.029
2017-01-29,1000493,order,55.539
2017-01-29,1000494,order,73.2105
2017-01-29,1000495,order,87.2
2017-01-29,1000496,order,65.86
2017-01-29,1000497,order,161.5
2017-01-29,1000498,order,98.4555
2017-01-29,1000499,order,67.704
2017-01-30,1000500,order,88.3575
2017-01-30,1000501,order,90.882
2017-01-30,1000502,order,90.882
2017-01-31,1000358,return,-53.0208
2017-01-31,1000503,order,41.8368
2017-01-31,1000504,order,38.27
2017-01-31,1000505,order,124.9677
2017-02-01,1000502,return,-22.3024
2017-02-01,1000506,order,122.859
2017-02-01,1000507,order,56.135
2017-02-01,1000508,order,131.89
2017-02-02,1000416,order,33.245
2017-02-02,1000509,order,59.3712
2017-02-02,1000510,order,104.397
2017-02-02,1000511,order,66.572
2017-02-02,1000512,order,128.06
2017-02-02,1000513,order,41.0544
2017-02-02,1000514,order,36.515
2017-02-03,1000498,order,57.42
2017-02-03,1000515,order,54.29
2017-02-04,1000516,order,73.9536
2017-02-04,1000517,order,70.85
2017-02-04,1000518,order,175.24
2017-02-04,1000519,order,104.72
2017-02-04,1000520,order,38.695
2017-02-05,1000483,order,57.77
2017-02-06,1000444,order,231
2017-02-06,1000521,order,113.03
2017-02-06,1000522,order,131.575
2017-02-06,1000523,order,1488.74
2017-02-07,1000207,order,100.98
2017-02-07,1000371,return,-109.6925
2017-02-07,1000379,return,-31.185
2017-02-07,1000417,return,-135.269
2017-02-07,1000429,return,-139.9942
2017-02-07,1000443,return,-92.0374
2017-02-07,1000524,order,64.5792
2017-02-07,1000525,order,190.859
2017-02-07,1000526,order,70.8288
2017-02-07,1000527,order,58.667
2017-02-07,1000528,order,47.96
2017-02-07,1000529,order,60.9336
2017-02-08,1000530,order,73.9536
2017-02-08,1000531,order,73.26
2017-02-09,1000532,order,42.1848
2017-02-10,1000445,order,48.505
2017-02-10,1000489,order,137.495
2017-02-10,1000533,order,298.7
2017-02-11,1000526,order,58.74
2017-02-11,1000534,order,80.19
2017-02-11,1000535,order,99.68
2017-02-11,1000536,order,109.415
2017-02-11,1000537,order,59.405
2017-02-11,1000538,order,182.36
2017-02-12,1000539,order,207.504
2017-02-12,1000540,order,80.66
2017-02-13,1000461,order,53.9162
2017-02-13,1000465,return,-124.26
2017-02-13,1000540,return,-6.0926
2017-02-13,1000541,order,87.12
2017-02-14,1000421,return,-53.8624
2017-02-14,1000542,order,79.4325
2017-02-14,1000543,order,195.4648
2017-02-15,1000544,order,79.2
2017-02-16,1000188,order,39.785
2017-02-16,1000188,return,-69.215
2017-02-16,1000545,order,81.205
2017-02-16,1000546,order,294.15
2017-02-16,1000547,order,170.969
2017-02-18,1000188,order,45.017
2017-02-18,1000548,order,105.79
2017-02-18,1000549,order,100.98
2017-02-18,1000550,order,90.6609
2017-02-19,1000053,order,227.416
2017-02-19,1000551,order,65.4264
2017-02-20,1000552,order,151.476
2017-02-20,1000553,order,180.047
2017-02-20,1000554,order,64.855
2017-02-21,1000431,return,-225.72
2017-02-21,1000460,return,-58.41
2017-02-21,1000462,return,-59.7536
2017-02-21,1000491,return,-31.9808
2017-02-21,1000501,return,-29.3364
2017-02-21,1000555,order,49.096
2017-02-21,1000556,order,32.155
2017-02-22,1000533,order,133.2
2017-02-22,1000557,order,44.145
2017-02-22,1000558,order,90.35
2017-02-23,1000559,order,120.3345
2017-02-23,1000560,order,46.325
2017-02-23,1000561,order,59.405
2017-02-24,1000530,order,53.955
2017-02-24,1000562,order,156.5809
2017-02-24,1000563,order,520.22
2017-02-24,1000564,order,70.2728
2017-02-24,1000565,order,36.6072
2017-02-25,1000514,order,64.5792
2017-02-25,1000566,order,76.0368
2017-02-25,1000567,order,174.042
2017-02-27,1000568,order,406.56
2017-02-27,1000569,order,69.003
2017-02-28,1000570,order,28.1232
2017-02-28,1000571,order,72.483
2017-02-28,1000572,order,77.22
2017-03-02,1000573,order,57.405
2017-03-05,1000574,order,78.2595
2017-03-05,1000360,order,76.755
2017-03-06,1000575,order,462.9456
2017-03-06,1000576,order,181.125
2017-03-06,1000577,order,171.18
2017-03-07,1000377,return,-126.225
2017-03-07,1000533,return,-109.525
2017-03-07,1000544,return,-37.125
2017-03-07,1000578,order,190.18
2017-03-07,1000579,order,72.27
2017-03-07,1000580,order,116.82
2017-03-08,1000424,order,30.2064
2017-03-08,1000581,order,29.43
2017-03-08,1000582,order,79.101
2017-03-10,1000583,order,45.441
2017-03-10,1000584,order,88.11
2017-03-11,1000585,order,181.98
2017-03-11,1000586,order,47.5022
2017-03-12,1000587,order,177.378
2017-03-12,1000588,order,37.825
2017-03-13,1000589,order,40.8895
2017-03-13,1000590,order,311.3624
2017-03-13,1000591,order,34.83
2017-03-13,1000592,order,76.461
2017-03-13,1000593,order,165.9993
2017-03-16,1000594,order,92.52
2017-03-17,1000161,order,123.7005
2017-03-17,1000224,order,74.8935
2017-03-17,1000493,order,35.7422
2017-03-17,1000499,order,35.4144
2017-03-17,1000595,order,65.2554
2017-03-18,1000496,return,-128.16
2017-03-18,1000502,return,-37.0216
2017-03-18,1000538,return,-125.96
2017-03-18,1000547,return,-29.8773
2017-03-18,1000558,return,-126.49
2017-03-18,1000596,order,93.806
2017-03-19,1000597,order,120.445
2017-03-19,1000598,order,63.22
2017-03-21,1000498,order,45.835
2017-03-21,1000580,order,115.7
2017-03-21,1000599,order,46.87
2017-03-21,1000600,order,60.1404
2017-03-22,1000601,order,43.152
2017-03-22,1000602,order,33.79
2017-03-22,1000602,return,-10.1791
2017-03-22,1000603,order,36.515
2017-03-24,1000604,order,137.605
2017-03-25,1000605,order,31.248
2017-03-26,1000606,order,60.495
2017-03-26,1000607,order,86.42
2017-03-27,1000608,order,55.042
2017-03-27,1000609,order,109.02
2017-03-27,1000610,order,262.845
2017-03-28,1000611,order,93.125
2017-03-28,1000612,order,58.74
2017-03-29,1000514,return,-68.31
2017-03-29,1000562,return,-112.761
2017-03-29,1000613,order,49.0468
2017-03-30,1000614,order,49.05
2017-03-30,1000615,order,50.096
2017-03-31,1000418,order,27.795
2017-03-31,1000602,order,79.025
2017-03-31,1000616,order,175.4177
2017-03-31,1000617,order,119.11
2017-03-31,1000618,order,37.043
2017-03-31,1000619,order,75.525
2017-04-01,1000620,order,64.5792
2017-04-02,1000621,order,126.225
2017-04-03,1000575,return,-232.2264
2017-04-03,1000611,order,103.555
2017-04-03,1000622,order,142.069
2017-04-04,1000623,order,29.975
2017-04-05,1000624,order,150.93
2017-04-05,1000275,order,38.15
2017-04-05,1000625,order,116.8761
2017-04-05,1000626,order,86.6745
2017-04-05,1000627,order,327.025
2017-04-06,1000628,order,127.71
2017-04-07,1000629,order,67.035
2017-04-08,1000630,order,67.58
2017-04-08,1000631,order,106.92
2017-04-08,1000632,order,122.76
2017-04-08,1000633,order,65.4412
2017-04-09,1000634,order,52.865
2017-04-09,1000635,order,55.981
2017-04-10,1000636,order,92.2752
2017-04-10,1000637,order,159.3165
2017-04-10,1000638,order,103.5045
2017-04-10,1000639,order,97.2572
2017-04-10,1000640,order,74.052
2017-04-10,1000641,order,42.9165
2017-04-11,1000642,order,49.434
2017-04-11,1000643,order,113.6025
2017-04-11,1000644,order,65.6396
2017-04-11,1000645,order,63.36
2017-04-11,1000646,order,53.2004
2017-04-11,1000647,order,81.6255
2017-04-11,1000648,order,59.7635
2017-04-11,1000649,order,77.935
2017-04-11,1000650,order,66.3828
