day,customer_id,sale_kind,total_sales
2016-10-14,1000168,order,96.84
2016-10-15,1000169,order,342.144
2016-10-15,1000170,order,109.545
2016-10-16,1000171,order,150.558
2016-10-18,1000138,return,-202.662
2016-10-21,1000172,order,503.0775
2016-10-22,1000173,order,101.37
2016-10-22,1000174,order,309.72
2016-10-22,1000175,order,264.33
2016-10-23,1000075,order,515.22
2016-10-23,1000176,order,181.116
2016-10-23,1000177,order,1402.9218
2016-10-23,1000178,order,414.12
2016-10-24,1000026,order,145.275
2016-10-24,1000179,order,212.058
2016-10-25,1000180,order,457.8
2016-10-26,1000052,order,200.475
2016-10-27,1000181,order,222.36
2016-10-27,1000182,order,659.34
2016-10-27,1000183,order,312.7932
2016-10-27,1000184,order,216.3924
2016-10-28,1000137,order,104.49
2016-10-31,1000185,order,122.7375
2016-10-31,1000186,order,227.4735
2016-11-01,1000187,order,127.359
2016-11-02,1000139,return,-233.4375
2016-11-03,1000188,order,144.18
2016-11-03,1000188,return,-304.38
2016-11-04,1000189,order,304.722
2016-11-04,1000190,order,134.943
2016-11-04,1000191,order,178.3392
2016-11-05,1000192,order,242.202
2016-11-06,1000193,order,117.828
2016-11-06,1000194,order,114.45
2016-11-06,1000195,order,229.9842
2016-11-08,1000196,order,371.13
2016-11-08,1000196,return,-28.035
2016-11-09,1000197,order,573.39
2016-11-11,1000126,order,104.736
2016-11-12,1000198,order,183.12
2016-11-13,1000075,order,223.995
2016-11-13,1000199,order,187.353
2016-11-14,1000200,order,4373.46
2016-11-14,1000201,order,187.434
2016-11-16,1000202,order,192.456
2016-11-21,1000070,order,419.499
2016-11-22,1000070,return,-231.4875
2016-11-22,1000151,order,88.2
2016-11-22,1000170,order,159.9
2016-11-22,1000203,order,165.39
2016-11-22,1000204,order,134.31
2016-11-22,1000205,order,113.955
2016-11-22,1000206,order,135.45
2016-11-22,1000207,order,163.5
2016-11-23,1000146,order,157.5
2016-11-23,1000208,order,197.37
2016-11-25,1000209,order,156.45
2016-11-25,1000103,order,326.43
2016-11-25,1000182,order,933.75
2016-11-25,1000210,order,92.4
2016-11-25,1000211,order,344.223
2016-11-25,1000212,order,110.13
2016-11-26,1000213,order,153.9384
2016-11-26,1000214,order,159.9312
2016-11-27,1000017,order,385.86
2016-11-27,1000201,order,228.15
2016-11-27,1000215,order,192.15
2016-11-27,1000216,order,250.8012
2016-11-27,1000217,order,385.3815
2016-11-27,1000218,order,143.775
2016-11-28,1000188,order,418.9185
2016-11-28,1000010,order,84.15
2016-11-28,1000026,order,111
2016-11-28,1000031,order,204
2016-11-28,1000036,order,188.1
2016-11-28,1000099,order,352.8
2016-11-28,1000134,order,56.94
2016-11-28,1000219,order,73.5
2016-11-28,1000196,order,110.25
2016-11-28,1000203,order,270.81
2016-11-28,1000206,order,219.45
2016-11-28,1000220,order,104.25
2016-11-28,1000221,order,355.2
2016-11-28,1000222,order,429
2016-11-28,1000223,order,147
2016-11-28,1000224,order,81
2016-11-28,1000225,order,156
2016-11-28,1000225,return,-65.7
2016-11-28,1000226,order,53.25
2016-11-28,1000227,order,485.07
2016-11-28,1000228,order,506.2824
2016-11-28,1000229,order,183.6
2016-11-28,1000230,order,347.1525
2016-11-28,1000231,order,90
2016-11-28,1000232,order,138.6
2016-11-28,1000233,order,390.4788
2016-12-01,1000234,order,266.28
2016-12-02,1000235,order,427.68
2016-12-02,1000236,order,109.368
2016-12-04,1000237,order,165.54
2016-12-04,1000238,order,243.5316
2016-12-05,1000239,order,182.07
2016-12-05,1000240,order,146.37
2016-12-05,1000241,order,108.42
2016-12-05,1000242,order,92.82
2016-12-05,1000243,order,217.455
2016-12-06,1000244,order,89.925
2016-12-07,1000245,order,305.73
2016-12-07,1000246,order,156.519
2016-12-07,1000247,order,122.8956
2016-12-09,1000156,order,433.62
2016-12-09,1000248,order,113.475
2016-12-09,1000249,order,127.968
2016-12-09,1000250,order,413.424
2016-12-09,1000251,order,117.552
2016-12-09,1000252,order,132.288
2016-12-09,1000253,order,86.304
2016-12-09,1000254,order,584.496
2016-12-10,1000056,order,222.75
2016-12-10,1000241,order,329.13
2016-12-10,1000255,order,376.47
2016-12-10,1000256,order,151.8288
2016-12-12,1000176,order,461.235
2016-12-12,1000257,order,219.735
2016-12-12,1000258,order,239.145
2016-12-12,1000259,order,129.165
2016-12-13,1000200,order,453.2418
2016-12-13,1000179,order,445.5
2016-12-13,1000257,return,-153.8145
2016-12-14,1000200,order,411.195
2016-12-15,1000260,order,680.748
2016-12-16,1000261,order,169.1415
2016-12-17,1000262,order,325.6425
2016-12-17,1000263,order,473.688
2016-12-17,1000264,order,311.304
2016-12-17,1000265,order,888.21
2016-12-17,1000266,order,267.597
2016-12-17,1000267,order,772.2
2016-12-17,1000268,order,383.13
2016-12-18,1000269,order,371.1015
2016-12-18,1000270,order,321.8865
2016-12-18,1000271,order,2183.5908
2016-12-18,1000272,order,128.7495
2016-12-18,1000273,order,115.7445
2016-12-18,1000274,order,285.12
2016-12-18,1000275,order,133.7985
2016-12-18,1000276,order,105.8994
2016-12-19,1000277,order,201.5496
2016-12-19,1000278,order,599.148
2016-12-19,1000279,order,245.322
2016-12-19,1000280,order,217.107
2016-12-19,1000281,order,371.1015
2016-12-19,1000282,order,193.05
2016-12-19,1000283,order,274.77
2016-12-19,1000284,order,168.405
2016-12-20,1000205,return,-97.92
2016-12-20,1000206,return,-88.2
2016-12-20,1000285,order,922.896
2016-12-20,1000286,order,428.4414
2016-12-20,1000287,order,168.7392
2016-12-20,1000288,order,101.556
2016-12-20,1000289,order,302.0748
2016-12-20,1000290,order,77.43
2016-12-20,1000291,order,169.1415
2016-12-20,1000292,order,171.864
2016-12-21,1000234,order,260.0235
2016-12-21,1000293,order,224.46
2016-12-21,1000294,order,270.18
2016-12-21,1000295,order,493.1955
2016-12-21,1000296,order,169.29
2016-12-21,1000297,order,310.143
2016-12-21,1000298,order,403.92
2016-12-21,1000299,order,234.36
2016-12-21,1000300,order,283.6875
2016-12-21,1000300,return,-211.0635
2016-12-21,1000301,order,246.1485
2016-12-21,1000302,order,235.44
2016-12-21,1000303,order,186.099
2016-12-21,1000304,order,951.405
2016-12-21,1000305,order,95.3064
2016-12-21,1000306,order,172.329
2016-12-21,1000307,order,84.981
2016-12-22,1000308,order,488.376
2016-12-22,1000309,order,234.36
2016-12-22,1000310,order,124.992
2016-12-22,1000311,order,184.4436
2016-12-22,1000312,order,232.17
2016-12-22,1000313,order,194.445
2016-12-22,1000314,order,106.275
2016-12-22,1000315,order,279.375
2016-12-22,1000316,order,149.52
2016-12-23,1000298,return,-59.2515
2016-12-23,1000317,order,307.989
2016-12-23,1000318,order,275.1705
2016-12-23,1000319,order,381.99
2016-12-23,1000320,order,85.44
2016-12-23,1000320,return,-24.1944
2016-12-23,1000321,order,81.75
2016-12-23,1000322,order,693.72
2016-12-24,1000323,order,632.61
2016-12-24,1000324,order,106.275
2016-12-25,1000325,order,198.4248
2016-12-25,1000326,order,178.1136
2016-12-25,1000327,order,403.92
2016-12-25,1000328,order,239.19
2016-12-25,1000329,order,223.4232
2016-12-25,1000330,order,129.3615
2016-12-26,1000331,order,211.224
2016-12-26,1000332,order,128.7495
2016-12-26,1000333,order,341.76
2016-12-26,1000334,order,120.99
2016-12-26,1000335,order,202.74
2016-12-26,1000336,order,186.2265
2016-12-26,1000337,order,162.4896
2016-12-26,1000338,order,137.4912
2016-12-26,1000339,order,257.355
2016-12-26,1000340,order,320.6115
2016-12-26,1000341,order,184.14
2016-12-27,1000242,return,-155.925
2016-12-27,1000342,order,952.128
2016-12-27,1000343,order,101.22
2016-12-27,1000344,order,580.635
2016-12-27,1000345,order,115.7445
2016-12-27,1000346,order,317.73
2016-12-27,1000347,order,421.7955
2016-12-27,1000348,order,209.3616
2016-12-27,1000349,order,102.555
2016-12-27,1000350,order,300.4155
2016-12-27,1000351,order,226.0416
2016-12-27,1000352,order,226.548
2016-12-27,1000353,order,126.8178
2016-12-27,1000354,order,370.8495
2016-12-28,1000355,order,199.47
2016-12-28,1000356,order,190.638
2016-12-28,1000357,order,273.24
2016-12-28,1000358,order,197.3445
2016-12-28,1000359,order,553.41
2016-12-28,1000360,order,267.1578
2016-12-29,1000261,order,240.345
2016-12-29,1000361,order,286.1865
2016-12-29,1000362,order,107.2266
2016-12-29,1000363,order,204.6744
2016-12-29,1000364,order,221.8608
2016-12-29,1000365,order,64.1964
2016-12-30,1000366,order,192.1752
2016-12-30,1000367,order,795.96
2016-12-30,1000368,order,101.556
2016-12-30,1000369,order,1280.61
2016-12-30,1000370,order,191.862
2016-12-30,1000371,order,270.0705
2016-12-31,1000372,order,118.014
2017-01-01,1000373,order,415.8
2017-01-01,1000374,order,280.2195
2017-01-01,1000375,order,315.5625
2017-01-01,1000376,order,321.8865
2017-01-02,1000102,order,137.34
2017-01-02,1000377,order,1437.15
2017-01-02,1000378,order,499.8708
2017-01-02,1000379,order,213.84
2017-01-02,1000380,order,290.496
2017-01-02,1000381,order,209.5335
2017-01-02,1000382,order,191.295
2017-01-02,1000383,order,752.94
2017-01-02,1000384,order,237.075
2017-01-02,1000385,order,813.78
2017-01-02,1000386,order,170.28
2017-01-02,1000387,order,77.1366
2017-01-02,1000388,order,478.86
2017-01-02,1000389,order,277.68
2017-01-03,1000003,order,302.736
2017-01-03,1000383,return,-44.856
2017-01-03,1000390,order,153.1152
2017-01-03,1000391,order,169.3494
2017-01-03,1000391,return,-11.8137
2017-01-03,1000392,order,441.045
2017-01-03,1000393,order,1249.5
2017-01-04,1000394,order,176.748
2017-01-04,1000395,order,214.185
2017-01-04,1000396,order,511.065
2017-01-04,1000397,order,355.368
2017-01-04,1000398,order,438.18
2017-01-04,1000399,order,189.0504
2017-01-04,1000400,order,202.74
2017-01-05,1000056,order,178.2
2017-01-05,1000081,order,361.38
2017-01-05,1000231,order,41.4
2017-01-05,1000231,return,-63.75
2017-01-05,1000371,order,256.326
2017-01-05,1000401,order,187.488
2017-01-05,1000402,order,249.9255
2017-01-05,1000403,order,347.4375
2017-01-06,1000315,order,277.695
2017-01-06,1000404,order,222.75
2017-01-06,1000405,order,219.6315
2017-01-06,1000406,order,238.2975
2017-01-07,1000407,order,296.25
2017-01-07,1000408,order,1228.1901
2017-01-07,1000409,order,339.864
2017-01-08,1000410,order,449.82
2017-01-08,1000411,order,167.1768
2017-01-08,1000412,order,218.592
2017-01-08,1000413,order,179.2395
2017-01-08,1000414,order,187.8036
2017-01-08,1000415,order,200.124
2017-01-08,1000416,order,110.9304
2017-01-08,1000417,order,341.8785
2017-01-08,1000418,order,124.992
2017-01-08,1000419,order,388.476
2017-01-08,1000420,order,173.8842
2017-01-08,1000421,order,391.4634
2017-01-09,1000400,return,-26.3022
2017-01-09,1000422,order,153.9945
2017-01-09,1000423,order,533.9529
2017-01-10,1000424,order,179.85
2017-01-10,1000425,order,458.2149
2017-01-11,1000426,order,287.793
2017-01-11,1000427,order,244.8765
2017-01-11,1000428,order,412.83
2017-01-11,1000429,order,546.7698
2017-01-12,1000430,order,204.6744
2017-01-12,1000431,order,671.22
2017-01-13,1000333,order,197.4465
2017-01-13,1000432,order,241.98
2017-01-13,1000433,order,795.2364
2017-01-13,1000434,order,419.067
2017-01-14,1000026,order,305.73
2017-01-14,1000435,order,524.2218
2017-01-14,1000436,order,184.755
2017-01-15,1000437,order,297.792
2017-01-15,1000438,order,413.2323
2017-01-15,1000439,order,262.548
2017-01-15,1000440,order,534.06
2017-01-15,1000441,order,216.81
2017-01-15,1000442,order,245.745
2017-01-15,1000443,order,886.074
2017-01-16,1000444,order,796.86
2017-01-16,1000445,order,151.68
2017-01-16,1000446,order,133.7985
2017-01-16,1000447,order,308.88
2017-01-16,1000448,order,104.6808
2017-01-17,1000271,return,-1742.6712
2017-01-17,1000282,return,-264.33
2017-01-17,1000308,return,-190.8084
2017-01-17,1000323,return,-601.425
2017-01-17,1000449,order,192.78
2017-01-17,1000449,return,-78.183
2017-01-17,1000450,order,371.1015
2017-01-18,1000451,order,307.2753
2017-01-18,1000452,order,209.28
2017-01-19,1000453,order,249.9
2017-01-20,1000444,order,524.28
2017-01-20,1000454,order,118.7424
2017-01-20,1000455,order,109.545
2017-01-21,1000456,order,347.49
2017-01-21,1000457,order,230.472
2017-01-22,1000444,order,74.76
2017-01-22,1000458,order,208.26
2017-01-23,1000319,return,-431.97
2017-01-23,1000347,return,-80.4222
2017-01-23,1000383,return,-277.68
2017-01-23,1000424,return,-98.01
2017-01-23,1000444,order,216.81
2017-01-23,1000459,order,397.4685
2017-01-23,1000460,order,368.28
2017-01-23,1000461,order,104.49
2017-01-23,1000462,order,446.8542
2017-01-23,1000463,order,665.52
2017-01-23,1000464,order,157.53
2017-01-23,1000465,order,410.04
2017-01-23,1000466,order,235.44
2017-01-23,1000467,order,221.8608
2017-01-23,1000468,order,85.932
2017-01-23,1000469,order,333.75
2017-01-23,1000470,order,206.2368
2017-01-24,1000471,order,169.5495
2017-01-24,1000472,order,379.32
2017-01-24,1000473,order,267.3
2017-01-24,1000474,order,211.464
2017-01-24,1000475,order,705.6936
2017-01-24,1000476,order,121.485
2017-01-24,1000477,order,173.5875
2017-01-24,1000478,order,81.75
2017-01-25,1000479,order,238.71
2017-01-25,1000480,order,539.055
2017-01-25,1000481,order,265.5315
2017-01-25,1000482,order,134.07
2017-01-26,1000470,order,192.93
2017-01-26,1000483,order,594.609
2017-01-26,1000484,order,459.147
2017-01-26,1000485,order,611.31
2017-01-27,1000486,order,239.8275
2017-01-27,1000487,order,174.0816
2017-01-28,1000488,order,217.107
2017-01-28,1000489,order,280.2195
2017-01-28,1000490,order,358.479
2017-01-28,1000491,order,136.323
2017-01-29,1000234,order,143.88
2017-01-29,1000492,order,287.793
2017-01-29,1000493,order,148.9455
2017-01-29,1000494,order,156.519
2017-01-29,1000495,order,333.54
2017-01-29,1000496,order,133.5
2017-01-29,1000497,order,491.625
2017-01-29,1000498,order,285.2685
2017-01-29,1000499,order,159.3648
2017-01-30,1000500,order,265.0725
2017-01-30,1000501,order,307.989
2017-01-30,1000502,order,239.8275
2017-01-31,1000358,return,-150.2256
2017-01-31,1000503,order,128.1252
2017-01-31,1000504,order,121.485
2017-01-31,1000505,order,462.0018
2017-02-01,1000502,return,-69.432
2017-02-01,1000506,order,199.4355
2017-02-01,1000507,order,217.455
2017-02-01,1000508,order,336.81
2017-02-02,1000416,order,166.77
2017-02-02,1000509,order,189.0504
2017-02-02,1000510,order,413.049
2017-02-02,1000511,order,177.021
2017-02-02,1000512,order,469.104
2017-02-02,1000513,order,162.507
2017-02-02,1000514,order,232.17
2017-02-03,1000498,order,445.5
2017-02-03,1000515,order,384.48
2017-02-04,1000516,order,167.1768
2017-02-04,1000517,order,148.785
2017-02-04,1000518,order,556.05
2017-02-04,1000519,order,207.06
2017-02-04,1000520,order,160.23
2017-02-05,1000483,order,88.29
2017-02-06,1000444,order,1015.875
2017-02-06,1000521,order,144.18
2017-02-06,1000522,order,502.755
2017-02-06,1000523,order,2933.04
2017-02-07,1000207,order,225.72
2017-02-07,1000371,return,-190.638
2017-02-07,1000379,return,-170.775
2017-02-07,1000417,return,-138.975
2017-02-07,1000429,return,-352.6269
2017-02-07,1000443,return,-306.4542
2017-02-07,1000524,order,206.2368
2017-02-07,1000525,order,756.024
2017-02-07,1000526,order,146.8656
2017-02-07,1000527,order,242.76
2017-02-07,1000528,order,142.245
2017-02-07,1000529,order,192.1752
2017-02-08,1000530,order,193.7376
2017-02-08,1000531,order,294.03
2017-02-09,1000532,order,112.4928
2017-02-10,1000445,order,180.225
2017-02-10,1000489,order,250.575
2017-02-10,1000533,order,1042.875
2017-02-11,1000526,order,200.25
2017-02-11,1000534,order,332.64
2017-02-11,1000535,order,256.32
2017-02-11,1000536,order,461.205
2017-02-11,1000537,order,161.865
2017-02-11,1000538,order,355.32
2017-02-12,1000539,order,351.648
2017-02-12,1000540,order,210.915
2017-02-13,1000461,order,216.2706
2017-02-13,1000465,return,-245.25
2017-02-13,1000540,return,-11.8137
2017-02-13,1000541,order,279.18
2017-02-14,1000421,return,-117.4032
2017-02-14,1000542,order,158.865
2017-02-14,1000543,order,498.0336
2017-02-15,1000544,order,190.08
2017-02-16,1000188,order,120.99
2017-02-16,1000188,return,-168.405
2017-02-16,1000545,order,212.55
2017-02-16,1000546,order,699.3
2017-02-16,1000547,order,553.758
2017-02-18,1000188,order,311.304
2017-02-18,1000548,order,196.68
2017-02-18,1000549,order,313.038
2017-02-18,1000550,order,209.7216
2017-02-19,1000053,order,1276.464
2017-02-19,1000551,order,196.2792
2017-02-20,1000552,order,340.821
2017-02-20,1000553,order,281.418
2017-02-20,1000554,order,160.23
2017-02-21,1000431,return,-504.9
2017-02-21,1000460,return,-264.33
2017-02-21,1000462,return,-295.4016
2017-02-21,1000491,return,-127.5024
2017-02-21,1000501,return,-136.566
2017-02-21,1000555,order,126.711
2017-02-21,1000556,order,178.215
2017-02-22,1000533,order,939.06
2017-02-22,1000557,order,145.515
2017-02-22,1000558,order,362.79
2017-02-23,1000559,order,355.9545
2017-02-23,1000560,order,166.77
2017-02-23,1000561,order,176.58
2017-02-24,1000530,order,215.82
2017-02-24,1000562,order,423.828
2017-02-24,1000563,order,590.52
2017-02-24,1000564,order,245.349
2017-02-24,1000565,order,173.8842
2017-02-25,1000514,order,93.744
2017-02-25,1000566,order,162.4896
2017-02-25,1000567,order,394.4952
2017-02-27,1000568,order,842.688
2017-02-27,1000569,order,217.107
2017-02-28,1000570,order,109.368
2017-02-28,1000571,order,125.376
2017-02-28,1000572,order,556.875
2017-03-02,1000573,order,137.505
2017-03-05,1000574,order,214.5825
2017-03-05,1000360,order,270.9
2017-03-06,1000575,order,1080.2064
2017-03-06,1000576,order,472.5
2017-03-06,1000577,order,708.495
2017-03-07,1000377,return,-454.41
2017-03-07,1000533,return,-758.25
2017-03-07,1000544,return,-176.715
2017-03-07,1000578,order,474.165
2017-03-07,1000579,order,442.53
2017-03-07,1000580,order,308.88
2017-03-08,1000424,order,78.12
2017-03-08,1000581,order,215.82
2017-03-08,1000582,order,328.185
2017-03-10,1000583,order,371.1015
2017-03-10,1000584,order,198.99
2017-03-11,1000585,order,283.08
2017-03-11,1000586,order,78.444
2017-03-12,1000587,order,321.198
2017-03-12,1000588,order,201.9855
2017-03-13,1000589,order,189.789
2017-03-13,1000590,order,896.2188
2017-03-13,1000591,order,102.555
2017-03-13,1000592,order,180.2295
2017-03-13,1000593,order,293.1477
2017-03-16,1000594,order,470.31
2017-03-17,1000161,order,280.2195
2017-03-17,1000224,order,133.7985
2017-03-17,1000493,order,99.957
2017-03-17,1000499,order,195.3
2017-03-17,1000595,order,304.5252
2017-03-18,1000496,return,-301.71
2017-03-18,1000502,return,-185.5287
2017-03-18,1000538,return,-518.88
2017-03-18,1000547,return,-114.8094
2017-03-18,1000558,return,-283.56
2017-03-18,1000596,order,322.269
2017-03-19,1000597,order,533.664
2017-03-19,1000598,order,160.23
2017-03-21,1000498,order,112.14
2017-03-21,1000580,order,293.7
2017-03-21,1000599,order,199.47
2017-03-21,1000600,order,67.9848
2017-03-22,1000601,order,98.208
2017-03-22,1000602,order,197.835
2017-03-22,1000602,return,-14.4885
2017-03-22,1000603,order,235.44
2017-03-24,1000604,order,610.74
2017-03-25,1000605,order,178.1136
2017-03-26,1000606,order,199.47
2017-03-26,1000607,order,272.67
2017-03-27,1000608,order,133.458
2017-03-27,1000609,order,286.77
2017-03-27,1000610,order,1563.705
2017-03-28,1000611,order,257.025
2017-03-28,1000612,order,240.3
2017-03-29,1000514,return,-126.225
2017-03-29,1000562,return,-350.9055
2017-03-29,1000613,order,207.24
2017-03-30,1000614,order,197.835
2017-03-30,1000615,order,95.232
2017-03-31,1000418,order,125.895
2017-03-31,1000602,order,103.005
2017-03-31,1000616,order,437.9556
2017-03-31,1000617,order,403.035
2017-03-31,1000618,order,180.4212
2017-03-31,1000619,order,283.815
2017-04-01,1000620,order,81.2448
2017-04-02,1000621,order,176.715
2017-04-03,1000575,return,-706.776
2017-04-03,1000611,order,187.74
2017-04-03,1000622,order,373.32
2017-04-04,1000623,order,143.88
2017-04-05,1000624,order,255.42
2017-04-05,1000275,order,88.29
2017-04-05,1000625,order,255.5982
2017-04-05,1000626,order,242.352
2017-04-05,1000627,order,988.8
2017-04-06,1000628,order,425.7
2017-04-07,1000629,order,188.025
2017-04-08,1000630,order,109.545
2017-04-08,1000631,order,445.5
2017-04-08,1000632,order,166.32
2017-04-08,1000633,order,203.3856
2017-04-09,1000634,order,173.31
2017-04-09,1000635,order,301.8435
2017-04-10,1000636,order,209.5416
2017-04-10,1000637,order,596.2989
2017-04-10,1000638,order,333.234
2017-04-10,1000639,order,307.0134
2017-04-10,1000640,order,247.401
2017-04-10,1000641,order,234.7785
2017-04-11,1000642,order,96.0432
2017-04-11,1000643,order,148.9455
2017-04-11,1000644,order,249.9354
2017-04-11,1000645,order,353.43
2017-04-11,1000646,order,207.6228
2017-04-11,1000647,order,156.519
2017-04-11,1000648,order,170.2125
2017-04-11,1000649,order,191.295
2017-04-11,1000650,order,211.86
